Country Name,Country Code,Series,Series Code,2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
France,FRA,PISA: Female 15-year-olds by science proficiency level (%). Level 5,LO.PISA.SCI.5.FE,5.70848294243815,,,6.35574779344867,,,6.00504702508162,,,5.19992729970286
France,FRA,PISA: Female 15-year-olds by science proficiency level (%). Level 6,LO.PISA.SCI.6.FE,0.486390478436593,,,0.682482029358045,,,0.614202681673583,,,0.414881874088662
France,FRA,PISA: Male 15-year-olds by mathematics proficiency level (%). Below Level 1,LO.PISA.MAT.0.MA,9.17877702682303,,,8.77354292846138,,,9.22860243164033,,,8.12812907102652
France,FRA,PISA: Male 15-year-olds by mathematics proficiency level (%). Level 1,LO.PISA.MAT.1.MA,12.4404529494007,,,13.5718302159839,,,14.6095352603849,,,13.0805195012549
France,FRA,PISA: Male 15-year-olds by mathematics proficiency level (%). Level 2,LO.PISA.MAT.2.MA,17.8971250064951,,,20.9748556290419,,,19.2214697903134,,,20.414937652157
France,FRA,PISA: Male 15-year-olds by mathematics proficiency level (%). Level 3,LO.PISA.MAT.3.MA,22.270425416278,,,22.0828695770775,,,22.5792831946261,,,24.420234572375
France,FRA,PISA: Male 15-year-olds by mathematics proficiency level (%). Level 4,LO.PISA.MAT.4.MA,20.9878830035156,,,19.2868679889889,,,21.0826334594433,,,21.0299348609971
France,FRA,PISA: Male 15-year-olds by mathematics proficiency level (%). Level 5,LO.PISA.MAT.5.MA,12.7346438888074,,,11.2220076295827,,,10.7894731940979,,,10.5976692900049
France,FRA,PISA: Male 15-year-olds by mathematics proficiency level (%). Level 6,LO.PISA.MAT.6.MA,4.49069270868012,,,4.08802603086382,,,2.48900266949409,,,2.3285750521845
France,FRA,PISA: Male 15-year-olds by reading proficiency level (%). Below Level 1C,LO.PISA.REA.0.B1C.MA,0,,,0,,,0,,,0
France,FRA,PISA: Male 15-year-olds by reading proficiency level (%). Level 1A,LO.PISA.REA.1A.MA,7,,,7,,,7,,,8
France,FRA,PISA: Male 15-year-olds by reading proficiency level (%). Level 1B,LO.PISA.REA.1B.MA,4,,,3,,,4,,,4
France,FRA,PISA: Male 15-year-olds by reading proficiency level (%). Level 1C,LO.PISA.REA.1C.MA,1,,,1,,,1,,,1
France,FRA,PISA: Male 15-year-olds by reading proficiency level (%). Level 2,LO.PISA.REA.2.MA,11,,,10,,,10,,,12
France,FRA,PISA: Male 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3.MA,12,,,12,,,11,,,13
France,FRA,PISA: Male 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4.MA,9,,,10,,,10,,,9
France,FRA,PISA: Male 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5.MA,3,,,4,,,4,,,4
France,FRA,PISA: Male 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6.MA,0,,,1,,,1,,,1
France,FRA,PISA: Male 15-year-olds by science proficiency level (%). Below Level 1B,LO.PISA.SCI.0.MA,2,,,2,,,0.989316310078263,,,0.658661930057543
France,FRA,PISA: Male 15-year-olds by science proficiency level (%). Level 1A,LO.PISA.SCI.1A.MA,12.505439649977,,,13.2506944447123,,,15.6331229326339,,,15.1846318991771
France,FRA,PISA: Male 15-year-olds by science proficiency level (%). Level 1B,LO.PISA.SCI.1B.MA,6,,,6,,,6.67547651433609,,,5.70834508441524
France,FRA,PISA: Male 15-year-olds by science proficiency level (%). Level 2,LO.PISA.SCI.2.MA,20.7404629448571,,,21.5302909792279,,,20.6917817805332,,,24.3039581781812
France,FRA,PISA: Male 15-year-olds by science proficiency level (%). Level 3,LO.PISA.SCI.3.MA,26.6517553197957,,,27.2805003814053,,,24.6999692235691,,,26.6511381506548
France,FRA,PISA: Male 15-year-olds by science proficiency level (%). Level 4,LO.PISA.SCI.4.MA,21.9052869373472,,,21.8435297781632,,,21.9373049751484,,,20.031114566922
France,FRA,PISA: Male 15-year-olds by science proficiency level (%). Level 5,LO.PISA.SCI.5.MA,8.99261436058027,,,7.56898295749657,,,8.37441531011578,,,6.6076560029612
France,FRA,PISA: Male 15-year-olds by science proficiency level (%). Level 6,LO.PISA.SCI.6.MA,1.17982404374535,,,1.24341003146435,,,0.998612953585311,,,0.85449418763098
France,FRA,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,496.782310397535,,,494.98467432064,,,492.9204,,,495.407581444032
France,FRA,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,488.855614227905,,,490.852617985955,,,489.954043002625,,,492.184622751844
France,FRA,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,505.118052901097,,,499.354754058026,,,495.931687909498,,,498.544845511855
France,FRA,PISA: Mean performance on the reading scale,LO.PISA.REA,495.616541310945,,,505.481483378022,,,499.3061,,,492.606481334553
France,FRA,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,515.181137525075,,,526.765410016808,,,513.764019445618,,,505.223674818828
France,FRA,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,475.042340819672,,,482.971515216203,,,484.629285665973,,,480.324763963823
France,FRA,PISA: Mean performance on the science scale,LO.PISA.SCI,498.22689391511,,,498.970894151481,,,494.9776,,,492.977076058355
France,FRA,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,496.598715986144,,,500.157115505064,,,494.034208242238,,,493.459970210797
France,FRA,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,499.939091743227,,,497.716341579696,,,495.935280145541,,,492.507021484993
France,FRA,Population growth (annual %),SP.POP.GROW,0.514489503911642,0.494035951436993,0.483658695308374,0.484005119770168,0.514784474469256,0.473703877476612,0.355569240058298,0.259600374885865,0.215423210214936,0.167305952014465
France,FRA,"Population of compulsory school age, both sexes (number)",UIS.SAP.CE,7915846,7973780,8028703,8083244,8151680,8282436,8343953,8374380,8371971,8346580
France,FRA,"Population of compulsory school age, female (number)",UIS.SAP.CE.F,3860630,3891635,3918986,3945143,3977779,4043957,4075090,4089701,4090102,4080256
France,FRA,"Population of compulsory school age, male (number)",UIS.SAP.CE.M,4055216,4082145,4109717,4138101,4173901,4238479,4268863,4284679,4281869,4266324
France,FRA,"Population of the official entrance age to primary education, both sexes (number)",UIS.SAP.1.G1,799925,795086,800757,809663,830504,826767,836880,833006,841703,821352
France,FRA,"Population of the official entrance age to primary education, female (number)",UIS.SAP.1.G1.F,389787,389351,390522,395709,405508,403837,408682,406752,412527,403010
France,FRA,"Population of the official entrance age to primary education, male (number)",UIS.SAP.1.G1.M,410138,405735,410235,413954,424996,422930,428198,426254,429176,418342
France,FRA,"Population of the official entrance age to secondary general education, both sexes (number)",UIS.SAP.23.GPV.G1,780320,794372,800791,841826,827658,823541,822858,827870,830773,849443
France,FRA,"Population of the official entrance age to secondary general education, female (number)",UIS.SAP.23.GPV.G1.F,379474,387215,390409,411192,404297,402049,402570,404964,405814,415949
France,FRA,"Population of the official entrance age to secondary general education, male (number)",UIS.SAP.23.GPV.G1.M,400846,407157,410382,430634,423361,421492,420288,422906,424959,433494
France,FRA,"Population, ages 0-14 (% of total)",SP.POP.0014.TO.ZS,18.49084548366,18.4778432663221,18.4878270738549,18.4868984707608,18.4682610640124,18.4252530043906,18.3524122929505,18.24553057454,18.1098266879217,17.9564644444787
France,FRA,"Population, ages 0-14, female",SP.POP.0014.FE.IN,5841955,5866623,5898850,5927848,5952965,5967612,5965483,5947046,5916311,5877038
France,FRA,"Population, ages 0-14, male",SP.POP.0014.MA.IN,6122820,6149057,6181549,6210536,6235793,6250543,6247729,6226581,6192788,6149567
France,FRA,"Population, ages 0-14, total",SP.POP.0014.TO,11964879,12015681,12080460,12138462,12188810,12218166,12213213,12173647,12109162,12026720
France,FRA,"Population, ages 15-64 (% of total)",SP.POP.1564.TO.ZS,64.8639158081892,64.6701255559639,64.3768891595673,63.9961606703243,63.5629510189021,63.1388901221384,62.7664724171957,62.4703444983481,62.2211765433074,62.0089108085333
France,FRA,"Population, ages 15-64, female",SP.POP.1564.FE.IN,21203144,21244448,21260651,21243890,21211236,21169272,21117850,21082037,21052527,21024494
France,FRA,"Population, ages 15-64, male",SP.POP.1564.MA.IN,20768230,20808924,20804867,20775718,20739394,20699421,20652157,20598905,20551633,20507102
France,FRA,"Population, ages 15-64, total",SP.POP.1564.TO,41971520,42053370,42065649,42019757,41950713,41868703,41770003,41680998,41604279,41531775
France,FRA,"Population, female",SP.POP.TOTL.FE.IN,33368667,33528501,33686252,33845370,34017120,34178119,34302345,34397707,34481316,34549632
France,FRA,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,51.5688347785311,51.560489434281,51.5531348950066,51.5465554963748,51.5421164534038,51.541326192429,51.5450576429153,51.5543458477423,51.5684470773056,51.5842404811336
France,FRA,"Population, male",SP.POP.TOTL.MA.IN,31338373,31499006,31656528,31814439,31981567,32133948,32245927,32323549,32383828,32427475
France,FRA,"Population, male (% of total)",SP.POP.TOTL.MA.ZS,48.4311652214689,48.439510565719,48.4468651049934,48.4534445036252,48.4578835465962,48.458673807571,48.4549423570847,48.4456541522577,48.4315529226944,48.4157595188664
France,FRA,"Population, total",SP.POP.TOTL,64707040,65027507,65342780,65659809,65998687,66312067,66548272,66721256,66865144,66977107
France,FRA,"Proportion of students at the end of lower secondary achieving at least a minimum proficiency level in mathematics, adjusted gender parity index (GPIA)",UIS.MATH.LOWERSEC.GPIA,0.97755,,,0.99987,,,1.0093,,,0.99879
France,FRA,"Proportion of students at the end of lower secondary achieving at least a minimum proficiency level in mathematics, adjusted location parity index (LPIA)",UIS.MATH.LOWERSEC.LPIA,,,,,,,,,,0.78506
France,FRA,"Proportion of students at the end of lower secondary achieving at least a minimum proficiency level in mathematics, adjusted wealth parity index (WPIA)",UIS.MATH.LOWERSEC.WPIA,0.60431,,,0.60273,,,0.62166,,,0.64375
France,FRA,"Proportion of students at the end of lower secondary achieving at least a minimum proficiency level in reading, adjusted gender parity index (GPIA)",UIS.READ.LOWERSEC.GPIA,1.13417,,,1.14629,,,1.11075,,,1.10902
France,FRA,"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in mathematics, adjusted speaks language of the test parity index (LTPIA)",UIS.MATH.LOWERSEC.LTPIA,0.71269,,,0.71815,,,0.64718,,,0.7701
France,FRA,"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in mathematics, both sexes (%)",UIS.MATH.LOWERSEC,77.47568,,,77.64565,,,76.52206,,,78.74437
France,FRA,"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in mathematics, did not speak the language of the test at home, both sexes (%)",UIS.MATH.LOWERSEC.NONLANGTEST,57.45,,,58.12,,,51.45278,,,62.41404
France,FRA,"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in mathematics, female (%)",UIS.MATH.LOWERSEC.F,76.62,,,77.64,,,76.87688,,,78.6961
France,FRA,"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in mathematics, male (%)",UIS.MATH.LOWERSEC.M,78.38,,,77.65,,,76.16186,,,78.79135
France,FRA,"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in mathematics, non-immigrant background, both sexes (%)",UIS.MATH.LOWERSEC.NATIVE,80.81,,,82.35,,,80.30905,,,81.8768
France,FRA,"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in mathematics, rural areas, both sexes (%)",UIS.MATH.LOWERSEC.RURAL,,,,,,,,,,62.55028
France,FRA,"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in mathematics, spoke the language of the test at home, both sexes (%)",UIS.MATH.LOWERSEC.LANGTEST,80.61,,,80.93,,,79.50271,,,81.04625
France,FRA,"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in mathematics, urban areas, both sexes (%)",UIS.MATH.LOWERSEC.URBAN,,,,,,,,,,79.67533
France,FRA,"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in mathematics, very affluent socioeconomic background, both sexes (%)",UIS.MATH.LOWERSEC.HIGHSES,94.67,,,95.88,,,94.38066,,,93.779
France,FRA,"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in mathematics, very poor socioeconomic background, both sexes (%)",UIS.MATH.LOWERSEC.LOWSES,57.21,,,57.79,,,58.67248,,,60.37003
France,FRA,"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in reading, adjusted location parity index (LPIA)",UIS.READ.LOWERSEC.LPIA,,,,,,,,,,0.71617
France,FRA,"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in reading, adjusted speaks language of the test parity index (LTPIA)",UIS.READ.LOWERSEC.LTPIA,0.72303,,,0.7643,,,0.68173,,,0.73615
France,FRA,"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in reading, adjusted wealth parity index (WPIA)",UIS.READ.LOWERSEC.WPIA,0.65103,,,0.66567,,,0.65857,,,0.69706
France,FRA,"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in reading, both sexes (%)",UIS.READ.LOWERSEC,80.24786,,,81.08346,,,78.51392,,,79.06275
France,FRA,"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in reading, did not speak the language of the test at home, both sexes (%)",UIS.READ.LOWERSEC.NONLANGTEST,60.33,,,64.4,,,55.51616,,,60.23164
France,FRA,"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in reading, female (%)",UIS.READ.LOWERSEC.F,85.86,,,87.29,,,83.07976,,,83.68581
France,FRA,"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in reading, male (%)",UIS.READ.LOWERSEC.M,74.34,,,74.52,,,73.87893,,,74.56261
France,FRA,"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in reading, non-immigrant background, both sexes (%)",UIS.READ.LOWERSEC.NATIVE,83.18,,,84.92,,,81.99668,,,82.03193
France,FRA,"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in reading, rural areas, both sexes (%)",UIS.READ.LOWERSEC.RURAL,,,,,,,,,,58.21117
France,FRA,"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in reading, spoke the language of the test at home, both sexes (%)",UIS.READ.LOWERSEC.LANGTEST,83.44,,,84.26,,,81.43385,,,81.82021
France,FRA,"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in reading, urban areas, both sexes (%)",UIS.READ.LOWERSEC.URBAN,,,,,,,,,,81.28139
France,FRA,"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in reading, very affluent socioeconomic background, both sexes (%)",UIS.READ.LOWERSEC.HIGHSES,95.05,,,96.85,,,94.18617,,,92.87421
France,FRA,"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in reading, very poor socioeconomic background, both sexes (%)",UIS.READ.LOWERSEC.LOWSES,61.88,,,64.47,,,62.02842,,,64.73897
Poland,POL,Duration of compulsory education (years),SE.COM.DURS,10,10,10,10,10,10,10,10,10,10
Poland,POL,"Adjusted net enrolment rate, one year before the official primary entry age, adjusted gender parity index (GPIA)",UIS.NERA.AGM1.GPIA.CP,0.99712,1.00229,1.00023,1.00318,0.96884,1.00185,,,0.99578,0.99554
Poland,POL,"Adjusted net enrolment rate, one year before the official primary entry age, both sexes (%)",UIS.NERA.AGM1,93.83916,93.68999,95.74009,97.9433,89.20402,99.02208,,,99.12586,95.43789
Poland,POL,"Adjusted net enrolment rate, one year before the official primary entry age, female (%)",UIS.NERA.AGM1.F,93.70011,93.79999,95.75147,98.10362,87.75587,99.11612,,,98.911,95.21902
Poland,POL,"Adjusted net enrolment rate, one year before the official primary entry age, male (%)",UIS.NERA.AGM1.M,93.97113,93.5856,95.72929,97.79121,90.57784,98.93289,,,99.32972,95.64565
Poland,POL,Administration of a nationally representative learning assessment in Grade 2 or 3 in mathematics (number),UIS.ADMI.GRADE2OR3PRIM.MAT,,,,,,,,,,1
Poland,POL,Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),UIS.ADMI.GRADE2OR3PRIM.READ,,,,,,,,,,1
Poland,POL,Administration of a nationally-representative learning assessment at the end of lower secondary education in mathematics (number),UIS.ADMI.ENDOFLOWERSEC.MAT,,,,,,,,,,1
Poland,POL,Administration of a nationally-representative learning assessment at the end of lower secondary education in reading (number),UIS.ADMI.ENDOFLOWERSEC.READ,,,,,,,,,,1
Poland,POL,Administration of a nationally-representative learning assessment at the end of primary in mathematics (number),UIS.ADMI.ENDOFPRIM.MAT,,,,,,,,,,0
Poland,POL,Administration of a nationally-representative learning assessment at the end of primary in reading (number),UIS.ADMI.ENDOFPRIM.READ,,,,,,,,,,0
Poland,POL,End month of the academic school year (pre-primary to post-secondary non-tertiary education),UIS.YR.END.MON.01T5,6,6,6,6,8,8,8,8,8,8
Poland,POL,End month of the academic school year (tertiary education),UIS.YR.END.MON.6T8,6,6,6,6,8,8,8,8,8,8
Poland,POL,End of the academic school year (pre-primary to post-secondary non tertiary education),UIS.YR.END.01T5,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
